order_id,order_line_id,order_date,created_at,updated_at,order_status,sales_channel,order_type,brand,manufacturer_id,ptype_group_id,vendor_id,vendor,quantity,gross_revenue,discount_amount,net_revenue,cost,currency,domain,is_promo,is_test_order
ORD-102962,LINE-102962,2024-05-28,2024-05-28 00:06:00,2024-05-28 00:10:00,COMPLETED,WEB,ONLINE,Samsung,11,1,12,Vendor_12,4,3936,0.0,3936.0,2871.77,USD,US,False,False
ORD-102963,LINE-102963,2024-01-01,2024-01-01 00:23:00,2024-01-01 01:09:00,RETURNED,WEB,ONLINE,Adidas,21,2,9,Vendor_9,2,1206,120.6,1085.4,698.73,USD,US,False,False
ORD-102964,LINE-102964,2024-04-05,2024-04-05 01:19:00,2024-04-05 02:04:00,CANCELLED,STORE,ONLINE,Samsung,11,1,27,Vendor_27,3,3528,352.8,3175.2,2142.91,EUR,EU,True,True
ORD-102965,LINE-102965,2024-01-31,2024-01-31 01:23:00,2024-01-31 02:22:00,RETURNED,MOBILE,ONLINE,Adidas,21,1,13,Vendor_13,3,2892,289.2,2602.8,1966.63,EUR,EU,True,False
ORD-102966,LINE-102966,2024-03-07,2024-03-07 00:19:00,2024-03-07 01:07:00,RETURNED,MOBILE,ONLINE,Samsung,11,1,47,Vendor_47,3,1050,52.5,997.5,680.67,CAD,CA,True,False
ORD-102967,LINE-102967,2024-01-24,2024-01-24 00:41:00,2024-01-24 01:18:00,RETURNED,WEB,OFFLINE,Samsung,11,1,40,Vendor_40,2,1300,65.0,1235.0,750.1,CAD,CA,False,True
ORD-102968,LINE-102968,2024-03-20,2024-03-20 00:09:00,2024-03-20 00:10:00,RETURNED,STORE,OFFLINE,Nike,20,1,42,Vendor_42,3,2991,299.1,2691.9,2025.81,CAD,CA,False,False
ORD-102969,LINE-102969,2024-04-17,2024-04-17 00:59:00,2024-04-17 01:43:00,RETURNED,WEB,ONLINE,Adidas,21,2,1,Vendor_1,1,891,89.1,801.9,617.49,USD,US,False,False
ORD-102970,LINE-102970,2024-06-09,2024-06-09 00:10:00,2024-06-09 00:37:00,RETURNED,WEB,OFFLINE,Adidas,21,2,38,Vendor_38,2,802,80.2,721.8,501.24,CAD,CA,False,True
ORD-102971,LINE-102971,2024-02-07,2024-02-07 01:17:00,2024-02-07 01:55:00,RETURNED,WEB,ONLINE,Adidas,21,2,5,Vendor_5,3,2157,215.7,1941.3,1319.2,EUR,EU,True,False
ORD-102972,LINE-102972,2024-06-26,2024-06-26 00:29:00,2024-06-26 00:49:00,RETURNED,MARKETPLACE,ONLINE,Samsung,11,1,18,Vendor_18,2,1352,0.0,1352.0,973.79,CAD,CA,True,True
ORD-102973,LINE-102973,2024-04-23,2024-04-23 01:13:00,2024-04-23 01:52:00,RETURNED,MOBILE,OFFLINE,Apple,10,1,42,Vendor_42,4,4344,217.2,4126.8,2740.17,USD,US,True,False
ORD-102974,LINE-102974,2024-05-26,2024-05-26 01:21:00,2024-05-26 01:45:00,COMPLETED,WEB,ONLINE,Apple,10,2,45,Vendor_45,2,1068,53.4,1014.6,654.81,CAD,CA,False,True
ORD-102975,LINE-102975,2024-05-28,2024-05-28 01:27:00,2024-05-28 02:13:00,RETURNED,MOBILE,ONLINE,Adidas,21,1,38,Vendor_38,2,2162,0.0,2162.0,1599.3,USD,US,False,False
ORD-102976,LINE-102976,2024-06-11,2024-06-11 00:08:00,2024-06-11 00:52:00,CANCELLED,STORE,OFFLINE,Nike,20,1,4,Vendor_4,1,460,23.0,437.0,303.2,EUR,EU,True,True
ORD-102977,LINE-102977,2024-02-17,2024-02-17 01:03:00,2024-02-17 01:42:00,COMPLETED,MOBILE,ONLINE,Adidas,21,1,6,Vendor_6,3,4125,0.0,4125.0,3224.65,CAD,CA,False,False
ORD-102978,LINE-102978,2024-04-14,2024-04-14 00:58:00,2024-04-14 01:51:00,COMPLETED,STORE,ONLINE,Nike,20,1,14,Vendor_14,3,750,0.0,750.0,487.24,USD,US,False,True
ORD-102979,LINE-102979,2024-06-11,2024-06-11 01:09:00,2024-06-11 01:29:00,RETURNED,STORE,OFFLINE,Adidas,21,1,47,Vendor_47,4,4076,0.0,4076.0,2920.06,CAD,CA,False,True
ORD-102980,LINE-102980,2024-06-08,2024-06-08 01:53:00,2024-06-08 02:13:00,CANCELLED,WEB,ONLINE,Samsung,11,2,13,Vendor_13,3,2415,0.0,2415.0,1911.85,EUR,EU,False,False
ORD-102981,LINE-102981,2024-06-21,2024-06-21 01:15:00,2024-06-21 01:52:00,CANCELLED,MOBILE,OFFLINE,Nike,20,2,44,Vendor_44,3,4128,412.8,3715.2,2516.79,EUR,EU,True,True
ORD-102982,LINE-102982,2024-03-04,2024-03-04 01:25:00,2024-03-04 02:13:00,COMPLETED,STORE,ONLINE,Samsung,11,2,43,Vendor_43,4,2520,126.0,2394.0,1577.53,EUR,EU,True,False
ORD-102983,LINE-102983,2024-05-03,2024-05-03 00:58:00,2024-05-03 01:51:00,COMPLETED,STORE,ONLINE,Adidas,21,2,16,Vendor_16,4,3660,183.0,3477.0,2677.91,EUR,EU,True,False
ORD-102984,LINE-102984,2024-05-05,2024-05-05 00:47:00,2024-05-05 01:12:00,RETURNED,MOBILE,OFFLINE,Nike,20,2,13,Vendor_13,3,3996,199.8,3796.2,2904.94,USD,US,True,True
ORD-102985,LINE-102985,2024-05-13,2024-05-13 01:56:00,2024-05-13 02:27:00,RETURNED,STORE,OFFLINE,Samsung,11,2,4,Vendor_4,4,2988,0.0,2988.0,2196.13,CAD,CA,True,False
ORD-102986,LINE-102986,2024-05-05,2024-05-05 00:10:00,2024-05-05 01:01:00,RETURNED,MOBILE,OFFLINE,Samsung,11,1,34,Vendor_34,3,1485,74.25,1410.75,911.85,EUR,EU,False,False
ORD-102987,LINE-102987,2024-03-30,2024-03-30 01:28:00,2024-03-30 01:42:00,COMPLETED,MARKETPLACE,OFFLINE,Nike,20,1,17,Vendor_17,1,455,22.75,432.25,294.08,CAD,CA,False,False
ORD-102988,LINE-102988,2024-01-22,2024-01-22 01:01:00,2024-01-22 01:53:00,RETURNED,WEB,ONLINE,Samsung,11,1,6,Vendor_6,3,3705,370.5,3334.5,2509.01,CAD,CA,True,False
ORD-102989,LINE-102989,2024-01-07,2024-01-07 00:54:00,2024-01-07 01:20:00,RETURNED,MARKETPLACE,OFFLINE,Apple,10,1,50,Vendor_50,1,820,82.0,738.0,454.11,CAD,CA,True,False
ORD-102990,LINE-102990,2024-05-30,2024-05-30 00:17:00,2024-05-30 00:48:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,1,12,Vendor_12,1,994,0.0,994.0,603.15,CAD,CA,True,False
ORD-102991,LINE-102991,2024-04-01,2024-04-01 00:23:00,2024-04-01 00:25:00,CANCELLED,WEB,ONLINE,Adidas,21,2,38,Vendor_38,1,551,55.1,495.9,347.6,EUR,EU,False,False
ORD-102992,LINE-102992,2024-05-23,2024-05-23 01:18:00,2024-05-23 01:23:00,CANCELLED,STORE,ONLINE,Apple,10,1,10,Vendor_10,3,3204,0.0,3204.0,2130.48,USD,US,True,True
ORD-102993,LINE-102993,2024-05-30,2024-05-30 00:02:00,2024-05-30 00:31:00,COMPLETED,MARKETPLACE,ONLINE,Nike,20,1,33,Vendor_33,2,2108,210.8,1897.2,1497.56,CAD,CA,True,False
ORD-102994,LINE-102994,2024-04-04,2024-04-04 01:28:00,2024-04-04 02:04:00,COMPLETED,MOBILE,ONLINE,Samsung,11,1,5,Vendor_5,3,711,71.1,639.9,454.09,CAD,CA,True,False
ORD-102995,LINE-102995,2024-01-29,2024-01-29 00:37:00,2024-01-29 00:48:00,RETURNED,WEB,ONLINE,Apple,10,2,39,Vendor_39,4,4648,232.4,4415.6,2866.27,USD,US,False,True
ORD-102996,LINE-102996,2024-03-07,2024-03-07 01:34:00,2024-03-07 02:13:00,CANCELLED,MARKETPLACE,ONLINE,Samsung,11,1,45,Vendor_45,3,3510,351.0,3159.0,2214.63,USD,US,False,False
ORD-102997,LINE-102997,2024-04-05,2024-04-05 00:06:00,2024-04-05 00:22:00,CANCELLED,MARKETPLACE,OFFLINE,Adidas,21,1,10,Vendor_10,2,1294,0.0,1294.0,779.23,EUR,EU,True,False
ORD-102998,LINE-102998,2024-02-03,2024-02-03 00:01:00,2024-02-03 00:27:00,RETURNED,STORE,ONLINE,Samsung,11,2,34,Vendor_34,3,303,30.3,272.7,199.46,CAD,CA,False,False
ORD-102999,LINE-102999,2024-01-07,2024-01-07 00:07:00,2024-01-07 00:43:00,COMPLETED,WEB,ONLINE,Nike,20,2,22,Vendor_22,4,5540,554.0,4986.0,3377.39,EUR,EU,False,True
ORD-103000,LINE-103000,2024-06-12,2024-06-12 02:00:00,2024-06-12 02:24:00,CANCELLED,MARKETPLACE,ONLINE,Apple,10,2,11,Vendor_11,1,458,22.9,435.1,326.83,CAD,CA,False,False
ORD-103001,LINE-103001,2024-06-12,2024-06-12 02:00:00,2024-06-12 02:35:00,COMPLETED,MARKETPLACE,OFFLINE,Apple,10,2,23,Vendor_23,3,2883,0.0,2883.0,2139.25,EUR,EU,True,False
ORD-103002,LINE-103002,2024-04-09,2024-04-09 01:55:00,2024-04-09 02:08:00,RETURNED,WEB,ONLINE,Nike,20,1,14,Vendor_14,4,4772,477.2,4294.8,3222.64,EUR,EU,True,False
ORD-103003,LINE-103003,2024-06-17,2024-06-17 00:07:00,2024-06-17 00:25:00,CANCELLED,MARKETPLACE,OFFLINE,Nike,20,1,43,Vendor_43,3,3045,152.25,2892.75,1949.1,CAD,CA,True,False
ORD-103004,LINE-103004,2024-03-12,2024-03-12 01:32:00,2024-03-12 02:05:00,CANCELLED,STORE,OFFLINE,Samsung,11,2,9,Vendor_9,2,1912,95.6,1816.4,1350.31,EUR,EU,False,False
ORD-103005,LINE-103005,2024-03-18,2024-03-18 00:10:00,2024-03-18 01:02:00,CANCELLED,WEB,ONLINE,Samsung,11,2,36,Vendor_36,2,1782,0.0,1782.0,1401.76,CAD,CA,False,False
ORD-103006,LINE-103006,2024-02-22,2024-02-22 01:07:00,2024-02-22 01:44:00,RETURNED,WEB,ONLINE,Adidas,21,2,35,Vendor_35,3,1767,88.35,1678.65,1186.82,EUR,EU,False,False
ORD-103007,LINE-103007,2024-03-20,2024-03-20 00:23:00,2024-03-20 00:23:00,CANCELLED,STORE,ONLINE,Adidas,21,2,50,Vendor_50,2,2158,215.8,1942.2,1435.48,EUR,EU,False,True
ORD-103008,LINE-103008,2024-05-02,2024-05-02 00:34:00,2024-05-02 01:14:00,CANCELLED,MARKETPLACE,ONLINE,Adidas,21,2,35,Vendor_35,2,1812,0.0,1812.0,1426.87,CAD,CA,True,True
ORD-103009,LINE-103009,2024-05-15,2024-05-15 01:24:00,2024-05-15 01:27:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,1,41,Vendor_41,2,1236,0.0,1236.0,955.93,USD,US,False,True
ORD-103010,LINE-103010,2024-02-26,2024-02-26 01:16:00,2024-02-26 01:46:00,COMPLETED,MARKETPLACE,OFFLINE,Adidas,21,1,39,Vendor_39,1,595,0.0,595.0,446.24,USD,US,True,False
ORD-103011,LINE-103011,2024-06-26,2024-06-26 00:17:00,2024-06-26 00:37:00,RETURNED,MOBILE,OFFLINE,Nike,20,1,40,Vendor_40,4,5412,270.6,5141.4,3776.41,USD,US,False,False
ORD-103012,LINE-103012,2024-01-15,2024-01-15 01:16:00,2024-01-15 01:22:00,COMPLETED,WEB,ONLINE,Apple,10,1,41,Vendor_41,3,2391,0.0,2391.0,1847.07,USD,US,True,False
ORD-103013,LINE-103013,2024-03-27,2024-03-27 00:35:00,2024-03-27 00:44:00,COMPLETED,STORE,OFFLINE,Adidas,21,2,4,Vendor_4,1,755,37.75,717.25,485.7,CAD,CA,False,False
ORD-103014,LINE-103014,2024-03-11,2024-03-11 01:14:00,2024-03-11 01:34:00,RETURNED,WEB,ONLINE,Samsung,11,2,49,Vendor_49,3,3186,159.3,3026.7,2159.52,CAD,CA,True,True
ORD-103015,LINE-103015,2024-02-24,2024-02-24 00:58:00,2024-02-24 01:37:00,CANCELLED,MARKETPLACE,OFFLINE,Nike,20,1,36,Vendor_36,4,1984,99.2,1884.8,1470.27,CAD,CA,False,False
ORD-103016,LINE-103016,2024-05-04,2024-05-04 01:42:00,2024-05-04 02:23:00,COMPLETED,WEB,ONLINE,Samsung,11,2,45,Vendor_45,3,597,59.7,537.3,399.53,EUR,EU,True,False
ORD-103017,LINE-103017,2024-03-04,2024-03-04 01:17:00,2024-03-04 01:46:00,COMPLETED,STORE,OFFLINE,Adidas,21,2,1,Vendor_1,3,1452,72.6,1379.4,1047.01,EUR,EU,True,False
ORD-103018,LINE-103018,2024-05-27,2024-05-27 00:34:00,2024-05-27 00:59:00,RETURNED,STORE,ONLINE,Apple,10,2,6,Vendor_6,4,1696,84.8,1611.2,996.05,CAD,CA,False,False
ORD-103019,LINE-103019,2024-01-18,2024-01-18 00:47:00,2024-01-18 00:48:00,CANCELLED,WEB,ONLINE,Nike,20,1,7,Vendor_7,1,1013,101.3,911.7,668.64,EUR,EU,True,True
ORD-103020,LINE-103020,2024-05-06,2024-05-06 00:59:00,2024-05-06 01:34:00,RETURNED,WEB,ONLINE,Apple,10,2,28,Vendor_28,2,1192,0.0,1192.0,823.31,CAD,CA,True,True
ORD-103021,LINE-103021,2024-03-01,2024-03-01 01:14:00,2024-03-01 01:20:00,RETURNED,WEB,ONLINE,Apple,10,2,45,Vendor_45,1,458,0.0,458.0,323.63,EUR,EU,False,False
ORD-103022,LINE-103022,2024-01-16,2024-01-16 00:44:00,2024-01-16 00:57:00,RETURNED,STORE,OFFLINE,Samsung,11,2,33,Vendor_33,1,754,75.4,678.6,531.58,CAD,CA,True,False
ORD-103023,LINE-103023,2024-03-30,2024-03-30 01:21:00,2024-03-30 01:29:00,COMPLETED,MARKETPLACE,OFFLINE,Nike,20,1,23,Vendor_23,4,2560,256.0,2304.0,1456.81,CAD,CA,True,False
ORD-103024,LINE-103024,2024-01-28,2024-01-28 01:08:00,2024-01-28 01:50:00,COMPLETED,MOBILE,OFFLINE,Adidas,21,2,39,Vendor_39,1,1128,0.0,1128.0,714.76,USD,US,True,True
ORD-103025,LINE-103025,2024-01-26,2024-01-26 01:37:00,2024-01-26 02:13:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,2,38,Vendor_38,4,2100,0.0,2100.0,1660.34,USD,US,True,True
ORD-103026,LINE-103026,2024-04-07,2024-04-07 00:25:00,2024-04-07 01:09:00,CANCELLED,MARKETPLACE,OFFLINE,Samsung,11,1,4,Vendor_4,2,2176,108.8,2067.2,1574.86,EUR,EU,False,True
ORD-103027,LINE-103027,2024-03-19,2024-03-19 00:40:00,2024-03-19 01:06:00,CANCELLED,WEB,OFFLINE,Apple,10,2,32,Vendor_32,3,2808,0.0,2808.0,1828.53,USD,US,True,True
ORD-103028,LINE-103028,2024-03-04,2024-03-04 00:25:00,2024-03-04 01:11:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,1,15,Vendor_15,4,3016,301.6,2714.4,1815.66,CAD,CA,False,False
ORD-103029,LINE-103029,2024-02-24,2024-02-24 00:56:00,2024-02-24 01:41:00,COMPLETED,STORE,OFFLINE,Adidas,21,1,14,Vendor_14,1,283,28.3,254.7,190.32,EUR,EU,True,True
ORD-103030,LINE-103030,2024-03-27,2024-03-27 01:58:00,2024-03-27 01:58:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,2,1,Vendor_1,4,4204,0.0,4204.0,3346.93,EUR,EU,True,True
ORD-103031,LINE-103031,2024-01-19,2024-01-19 01:10:00,2024-01-19 01:21:00,RETURNED,MARKETPLACE,ONLINE,Nike,20,1,46,Vendor_46,3,2214,0.0,2214.0,1549.55,USD,US,False,False
ORD-103032,LINE-103032,2024-03-08,2024-03-08 00:53:00,2024-03-08 01:27:00,COMPLETED,STORE,ONLINE,Apple,10,2,41,Vendor_41,2,546,0.0,546.0,374.27,EUR,EU,True,False
ORD-103033,LINE-103033,2024-05-12,2024-05-12 00:43:00,2024-05-12 00:52:00,CANCELLED,MOBILE,ONLINE,Samsung,11,1,17,Vendor_17,1,356,17.8,338.2,226.06,CAD,CA,False,False
ORD-103034,LINE-103034,2024-03-13,2024-03-13 01:46:00,2024-03-13 02:43:00,RETURNED,STORE,ONLINE,Adidas,21,1,32,Vendor_32,1,323,16.15,306.85,191.61,USD,US,False,True
ORD-103035,LINE-103035,2024-05-02,2024-05-02 00:40:00,2024-05-02 01:31:00,RETURNED,STORE,OFFLINE,Nike,20,1,45,Vendor_45,1,1159,115.9,1043.1,674.72,EUR,EU,True,False
ORD-103036,LINE-103036,2024-02-18,2024-02-18 01:41:00,2024-02-18 02:07:00,CANCELLED,MARKETPLACE,OFFLINE,Nike,20,2,42,Vendor_42,2,2672,267.2,2404.8,1719.73,USD,US,True,False
ORD-103037,LINE-103037,2024-01-14,2024-01-14 00:14:00,2024-01-14 01:13:00,COMPLETED,STORE,OFFLINE,Samsung,11,1,36,Vendor_36,2,2028,202.8,1825.2,1134.02,EUR,EU,True,True
ORD-103038,LINE-103038,2024-03-26,2024-03-26 01:51:00,2024-03-26 02:14:00,CANCELLED,MOBILE,ONLINE,Nike,20,1,41,Vendor_41,4,4112,411.2,3700.8,2697.01,EUR,EU,False,False
ORD-103039,LINE-103039,2024-03-06,2024-03-06 00:21:00,2024-03-06 01:11:00,COMPLETED,STORE,ONLINE,Apple,10,2,21,Vendor_21,1,551,0.0,551.0,356.22,CAD,CA,True,True
ORD-103040,LINE-103040,2024-03-08,2024-03-08 01:39:00,2024-03-08 02:09:00,CANCELLED,MOBILE,ONLINE,Samsung,11,1,19,Vendor_19,3,3741,187.05,3553.95,2419.73,EUR,EU,False,False
ORD-103041,LINE-103041,2024-06-19,2024-06-19 00:13:00,2024-06-19 00:51:00,RETURNED,STORE,OFFLINE,Apple,10,1,11,Vendor_11,3,762,76.2,685.8,483.26,USD,US,False,False
ORD-103042,LINE-103042,2024-06-15,2024-06-15 00:57:00,2024-06-15 01:52:00,COMPLETED,WEB,OFFLINE,Nike,20,2,13,Vendor_13,3,1683,0.0,1683.0,1073.47,CAD,CA,False,False
ORD-103043,LINE-103043,2024-01-23,2024-01-23 00:08:00,2024-01-23 00:08:00,COMPLETED,MOBILE,ONLINE,Nike,20,2,1,Vendor_1,1,83,8.3,74.7,47.15,EUR,EU,False,False
ORD-103044,LINE-103044,2024-02-06,2024-02-06 01:59:00,2024-02-06 02:57:00,CANCELLED,MARKETPLACE,OFFLINE,Nike,20,1,49,Vendor_49,4,4176,0.0,4176.0,3190.27,USD,US,False,False
ORD-103045,LINE-103045,2024-01-07,2024-01-07 00:13:00,2024-01-07 01:09:00,RETURNED,WEB,ONLINE,Nike,20,2,49,Vendor_49,1,1230,123.0,1107.0,749.91,EUR,EU,True,False
ORD-103046,LINE-103046,2024-02-10,2024-02-10 00:32:00,2024-02-10 00:53:00,RETURNED,STORE,ONLINE,Nike,20,2,41,Vendor_41,4,2528,252.8,2275.2,1737.92,CAD,CA,True,True
ORD-103047,LINE-103047,2024-02-03,2024-02-03 01:19:00,2024-02-03 01:34:00,RETURNED,WEB,OFFLINE,Nike,20,1,13,Vendor_13,3,2679,0.0,2679.0,2020.34,EUR,EU,True,False
ORD-103048,LINE-103048,2024-02-16,2024-02-16 00:35:00,2024-02-16 00:44:00,RETURNED,WEB,ONLINE,Adidas,21,2,16,Vendor_16,1,678,67.8,610.2,466.76,CAD,CA,False,False
ORD-103049,LINE-103049,2024-02-07,2024-02-07 00:02:00,2024-02-07 00:20:00,RETURNED,MOBILE,OFFLINE,Nike,20,1,24,Vendor_24,3,3081,0.0,3081.0,1849.62,USD,US,False,False
ORD-103050,LINE-103050,2024-06-12,2024-06-12 01:15:00,2024-06-12 02:10:00,COMPLETED,MARKETPLACE,OFFLINE,Samsung,11,2,42,Vendor_42,3,2571,0.0,2571.0,1759.81,EUR,EU,True,False
ORD-103051,LINE-103051,2024-05-13,2024-05-13 00:28:00,2024-05-13 00:42:00,CANCELLED,MOBILE,ONLINE,Nike,20,2,49,Vendor_49,3,2325,0.0,2325.0,1716.56,EUR,EU,True,False
ORD-103052,LINE-103052,2024-01-23,2024-01-23 00:01:00,2024-01-23 00:24:00,RETURNED,MOBILE,OFFLINE,Apple,10,1,35,Vendor_35,3,657,32.85,624.15,440.85,USD,US,False,False
ORD-103053,LINE-103053,2024-05-17,2024-05-17 00:21:00,2024-05-17 01:21:00,RETURNED,STORE,OFFLINE,Samsung,11,2,40,Vendor_40,3,3192,319.2,2872.8,2048.99,CAD,CA,False,True
ORD-103054,LINE-103054,2024-05-30,2024-05-30 01:33:00,2024-05-30 02:07:00,COMPLETED,WEB,OFFLINE,Apple,10,1,22,Vendor_22,4,2508,0.0,2508.0,1889.1,CAD,CA,True,False
ORD-103055,LINE-103055,2024-06-15,2024-06-15 01:01:00,2024-06-15 01:09:00,COMPLETED,MOBILE,OFFLINE,Apple,10,2,16,Vendor_16,2,790,79.0,711.0,433.21,USD,US,True,True
ORD-103056,LINE-103056,2024-05-08,2024-05-08 01:40:00,2024-05-08 01:47:00,CANCELLED,STORE,ONLINE,Apple,10,2,42,Vendor_42,1,484,48.4,435.6,325.55,USD,US,True,False
ORD-103057,LINE-103057,2024-03-16,2024-03-16 01:38:00,2024-03-16 02:36:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,2,12,Vendor_12,1,1220,0.0,1220.0,912.09,CAD,CA,True,True
ORD-103058,LINE-103058,2024-02-22,2024-02-22 00:43:00,2024-02-22 01:18:00,RETURNED,WEB,ONLINE,Apple,10,1,11,Vendor_11,3,1245,0.0,1245.0,872.97,EUR,EU,True,False
ORD-103059,LINE-103059,2024-01-01,2024-01-01 01:45:00,2024-01-01 02:06:00,CANCELLED,WEB,OFFLINE,Adidas,21,2,41,Vendor_41,1,1144,57.2,1086.8,769.08,CAD,CA,False,False
ORD-103060,LINE-103060,2024-06-22,2024-06-22 01:35:00,2024-06-22 02:21:00,COMPLETED,MOBILE,ONLINE,Apple,10,2,49,Vendor_49,3,4119,411.9,3707.1,2758.91,USD,US,False,False
ORD-103061,LINE-103061,2024-03-13,2024-03-13 00:09:00,2024-03-13 00:41:00,COMPLETED,MARKETPLACE,OFFLINE,Samsung,11,2,48,Vendor_48,4,2664,133.2,2530.8,1618.29,CAD,CA,False,False
ORD-103062,LINE-103062,2024-04-30,2024-04-30 01:02:00,2024-04-30 01:50:00,COMPLETED,STORE,ONLINE,Apple,10,1,18,Vendor_18,4,2616,0.0,2616.0,1690.06,EUR,EU,True,False
ORD-103063,LINE-103063,2024-06-24,2024-06-24 01:40:00,2024-06-24 02:04:00,CANCELLED,MARKETPLACE,OFFLINE,Nike,20,2,31,Vendor_31,3,483,48.3,434.7,346.35,USD,US,True,False
ORD-103064,LINE-103064,2024-02-02,2024-02-02 01:15:00,2024-02-02 01:53:00,CANCELLED,MARKETPLACE,ONLINE,Samsung,11,1,39,Vendor_39,1,1295,0.0,1295.0,1018.5,EUR,EU,True,False
ORD-103065,LINE-103065,2024-03-29,2024-03-29 01:27:00,2024-03-29 01:50:00,COMPLETED,MOBILE,ONLINE,Adidas,21,1,12,Vendor_12,4,4584,458.4,4125.6,2754.92,CAD,CA,True,True
ORD-103066,LINE-103066,2024-06-25,2024-06-25 00:37:00,2024-06-25 01:32:00,CANCELLED,MOBILE,ONLINE,Nike,20,1,24,Vendor_24,2,1878,0.0,1878.0,1240.07,EUR,EU,False,False
ORD-103067,LINE-103067,2024-06-12,2024-06-12 00:42:00,2024-06-12 00:56:00,RETURNED,STORE,ONLINE,Adidas,21,1,34,Vendor_34,3,3198,0.0,3198.0,2280.36,CAD,CA,True,True
ORD-103068,LINE-103068,2024-03-26,2024-03-26 00:28:00,2024-03-26 00:45:00,RETURNED,MARKETPLACE,OFFLINE,Apple,10,1,46,Vendor_46,2,2404,240.4,2163.6,1437.76,EUR,EU,True,False
ORD-103069,LINE-103069,2024-03-13,2024-03-13 00:48:00,2024-03-13 01:17:00,CANCELLED,WEB,ONLINE,Nike,20,1,24,Vendor_24,4,3752,187.6,3564.4,2601.68,USD,US,False,False
ORD-103070,LINE-103070,2024-03-19,2024-03-19 01:23:00,2024-03-19 01:39:00,RETURNED,WEB,OFFLINE,Adidas,21,1,50,Vendor_50,4,1236,61.8,1174.2,859.94,CAD,CA,False,False
ORD-103071,LINE-103071,2024-05-18,2024-05-18 00:35:00,2024-05-18 00:37:00,COMPLETED,STORE,ONLINE,Samsung,11,2,35,Vendor_35,2,1462,73.1,1388.9,955.89,CAD,CA,True,True
ORD-103072,LINE-103072,2024-02-18,2024-02-18 01:42:00,2024-02-18 02:38:00,CANCELLED,STORE,ONLINE,Adidas,21,1,2,Vendor_2,4,4948,494.8,4453.2,2690.45,CAD,CA,True,True
ORD-103073,LINE-103073,2024-01-17,2024-01-17 00:02:00,2024-01-17 00:46:00,COMPLETED,MOBILE,ONLINE,Samsung,11,2,30,Vendor_30,4,672,33.6,638.4,390.56,CAD,CA,False,False
ORD-103074,LINE-103074,2024-03-11,2024-03-11 01:33:00,2024-03-11 02:32:00,CANCELLED,STORE,ONLINE,Apple,10,2,49,Vendor_49,4,5316,265.8,5050.2,4029.35,CAD,CA,True,False
ORD-103075,LINE-103075,2024-01-12,2024-01-12 00:52:00,2024-01-12 01:33:00,CANCELLED,WEB,OFFLINE,Adidas,21,1,26,Vendor_26,3,2601,260.1,2340.9,1746.7,USD,US,False,False
ORD-103076,LINE-103076,2024-06-07,2024-06-07 01:55:00,2024-06-07 01:56:00,CANCELLED,WEB,OFFLINE,Nike,20,2,13,Vendor_13,3,4146,414.6,3731.4,2257.66,EUR,EU,True,False
ORD-103077,LINE-103077,2024-04-22,2024-04-22 00:14:00,2024-04-22 01:11:00,CANCELLED,STORE,OFFLINE,Adidas,21,2,12,Vendor_12,1,1116,111.6,1004.4,780.33,CAD,CA,True,True
ORD-103078,LINE-103078,2024-03-02,2024-03-02 01:03:00,2024-03-02 01:08:00,COMPLETED,WEB,ONLINE,Samsung,11,2,22,Vendor_22,4,956,0.0,956.0,752.49,CAD,CA,False,False
ORD-103079,LINE-103079,2024-01-10,2024-01-10 00:20:00,2024-01-10 00:38:00,RETURNED,STORE,ONLINE,Adidas,21,1,37,Vendor_37,2,1252,0.0,1252.0,868.17,CAD,CA,True,True
ORD-103080,LINE-103080,2024-04-16,2024-04-16 00:40:00,2024-04-16 01:23:00,RETURNED,STORE,OFFLINE,Samsung,11,1,13,Vendor_13,2,1970,197.0,1773.0,1141.18,EUR,EU,True,False
ORD-103081,LINE-103081,2024-02-21,2024-02-21 00:06:00,2024-02-21 00:45:00,CANCELLED,STORE,OFFLINE,Apple,10,2,41,Vendor_41,4,3196,0.0,3196.0,2066.93,USD,US,True,False
ORD-103082,LINE-103082,2024-03-22,2024-03-22 01:27:00,2024-03-22 01:41:00,RETURNED,MOBILE,ONLINE,Samsung,11,1,8,Vendor_8,4,608,0.0,608.0,370.12,CAD,CA,True,True
ORD-103083,LINE-103083,2024-03-01,2024-03-01 00:16:00,2024-03-01 00:57:00,CANCELLED,WEB,ONLINE,Apple,10,2,17,Vendor_17,1,679,67.9,611.1,404.59,USD,US,False,True
ORD-103084,LINE-103084,2024-06-07,2024-06-07 01:00:00,2024-06-07 01:13:00,COMPLETED,MOBILE,ONLINE,Nike,20,2,23,Vendor_23,3,2736,0.0,2736.0,1727.21,USD,US,False,False
ORD-103085,LINE-103085,2024-04-13,2024-04-13 01:57:00,2024-04-13 02:28:00,COMPLETED,MOBILE,ONLINE,Adidas,21,2,17,Vendor_17,3,2961,148.05,2812.95,1922.74,EUR,EU,True,True
